,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
4641,Keller,32.9328842,-97.2244961,Stevie's Diner,32.89436620666246,-97.26663153744494,Breakfast Spot
4642,Keller,32.9328842,-97.2244961,Roanoke Recreation Center,32.99262063340242,-97.22980167374608,Gym
4643,Keller,32.9328842,-97.2244961,Schlotzsky's,32.93970184087317,-97.18341271204544,Restaurant
4644,Keller,32.9328842,-97.2244961,Bistro 375,32.98421512689077,-97.2046578568669,Nightlife Spot
4645,Keller,32.9328842,-97.2244961,Kroger Signature,32.9563022,-97.2799589,Supermarket
4646,Keller,32.9328842,-97.2244961,Rufe Snow Farmers Market,32.87458,-97.2385,Farmers Market
4647,Keller,32.9328842,-97.2244961,Wingstop,32.89391176115107,-97.25690625566901,Wings Joint
4648,Keller,32.9328842,-97.2244961,Tipps Canine Hollow Dog Park,32.88979875222933,-97.20155169058978,Dog Run
4649,Keller,32.9328842,-97.2244961,The Home Depot,32.8960473,-97.2558276,Hardware Store
4650,Keller,32.9328842,-97.2244961,Blue Cherry,32.952754136207524,-97.28321753994116,Bakery
4651,Keller,32.9328842,-97.2244961,McPherson Park,32.90587512244646,-97.17064762531898,Playground
4652,Keller,32.9328842,-97.2244961,Vaquero Club,32.96452437158346,-97.1944729671246,Golf Course
4653,Keller,32.9328842,-97.2244961,Half Price Books,32.881959,-97.258935,Bookstore
4654,Keller,32.9328842,-97.2244961,Fuzzy's Taco Shop,32.941672,-97.157655,Mexican Restaurant
4655,Keller,32.9328842,-97.2244961,Babe's Chicken Dinner House,32.99895393693534,-97.22897853174075,Fried Chicken Joint
4656,Keller,32.9328842,-97.2244961,KYA Fields,32.92955934788302,-97.26041549189635,Baseball Field
4657,Keller,32.9328842,-97.2244961,The Ice Cream Place,32.93987748581692,-97.18148072111738,Ice Cream Shop
4658,Keller,32.9328842,-97.2244961,Hard Eight BBQ,32.99764160531655,-97.22995535239015,BBQ Joint
4659,Keller,32.9328842,-97.2244961,Thai Chili,32.997654,-97.230925,Thai Restaurant
4660,Kennedale,32.6439701,-97.2171625,Mac's Bar & Grill,32.67345862829118,-97.20279199391754,American Restaurant
4661,Kennedale,32.6439701,-97.2171625,Andy’s Frozen Custard,32.646638,-97.188335,Ice Cream Shop
4662,Kennedale,32.6439701,-97.2171625,Old West Cafe,32.671973398774,-97.20191803682972,Breakfast Spot
4663,Kennedale,32.6439701,-97.2171625,Chick-fil-A,32.6756504,-97.199099,Fast Food Restaurant
4664,Kennedale,32.6439701,-97.2171625,Chick-fil-A,32.646724,-97.186803,Fast Food Restaurant
4665,Kennedale,32.6439701,-97.2171625,Sprouts Farmers Market,32.6769207,-97.1947703,Market
4666,Kennedale,32.6439701,-97.2171625,Prespa's Italian Restaurant,32.646035358403445,-97.18302684414529,Italian Restaurant
4667,Kennedale,32.6439701,-97.2171625,Iris Bagel & Coffee House,32.67601177538286,-97.19601734677556,Bagel Shop
4668,Kennedale,32.6439701,-97.2171625,SONIC Drive In,32.6469241418876,-97.1828748526899,Fast Food Restaurant
4669,Kennedale,32.6439701,-97.2171625,Fuzzy's Taco Shop,32.681093,-97.195597,Mexican Restaurant
4670,Kennedale,32.6439701,-97.2171625,Starbucks,32.678405251106156,-97.19732539961794,Coffee Shop
4671,Kennedale,32.6439701,-97.2171625,Kroger,32.64849045261919,-97.18908919752093,Supermarket
4672,Kennedale,32.6439701,-97.2171625,Chapp's Cafe,32.67703980692251,-97.19864377691766,Burger Joint
4673,Kennedale,32.6439701,-97.2171625,Bowman Springs Park,32.6893502291574,-97.21736440830206,Park
4674,Kennedale,32.6439701,-97.2171625,Thai Texas,32.673796411531086,-97.19438169672348,Thai Restaurant
4675,Kennedale,32.6439701,-97.2171625,TJ's Catfish and Wings,32.68019826324995,-97.19594128043525,Fish & Chips Shop
4676,Kennedale,32.6439701,-97.2171625,Burger Street,32.67841356150466,-97.19681794970377,Burger Joint
4677,Kennedale,32.6439701,-97.2171625,Kennedale Speedway Park,32.623227145538145,-97.21674464726058,Racetrack
4678,Kennedale,32.6439701,-97.2171625,Hickory Stick BBQ,32.630878041098754,-97.26609027745205,BBQ Joint
4679,Kennedale,32.6439701,-97.2171625,Burger Box,32.64564428880624,-97.21995231850768,Burger Joint
4680,Kennedale,32.6439701,-97.2171625,QuikTrip,32.66439578767676,-97.24089559533813,Convenience Store
4681,Kennedale,32.6439701,-97.2171625,Taco Casa,32.67697814490687,-97.19638179430049,Mexican Restaurant
4682,Kennedale,32.6439701,-97.2171625,Texas Raceway,32.62930940794909,-97.22182359255758,Athletics & Sports
4683,Kennedale,32.6439701,-97.2171625,Alpine Shooting Range,32.6086722901263,-97.24299272624336,Gun Range
4684,Kennedale,32.6439701,-97.2171625,ALDI,32.665083533074196,-97.20511615276337,Grocery Store
4685,Kennedale,32.6439701,-97.2171625,Walgreens,32.67711668284158,-97.1943437308073,Pharmacy
4686,Kennedale,32.6439701,-97.2171625,Waffle House,32.67017848125041,-97.20223764945509,Breakfast Spot
4687,Kennedale,32.6439701,-97.2171625,Chick Fil A,32.68673302683465,-97.20178327480698,Fast Food Restaurant
4688,Kennedale,32.6439701,-97.2171625,"No Frills Grill & Sports Bar - Arlington, TX",32.66965357751642,-97.20454417667378,Sports Bar
4689,Kennedale,32.6439701,-97.2171625,Braum's,32.67960228681703,-97.1954602005811,Ice Cream Shop
4690,Kennedale,32.6439701,-97.2171625,QuikTrip,32.66946580936592,-97.20410865175842,Convenience Store
4691,Kennedale,32.6439701,-97.2171625,IHOP,32.67238633822622,-97.19986560177432,Breakfast Spot
4692,Kennedale,32.6439701,-97.2171625,Bad Konigshofen Family Aquatic,32.647992,-97.156266,Pool
4693,Kennedale,32.6439701,-97.2171625,Jersey Mike's Subs,32.681159,-97.195538,Sandwich Place
4694,Kennedale,32.6439701,-97.2171625,"Off The Bone BBQ, Inc.",32.667506,-97.24649699999999,BBQ Joint
4695,Kennedale,32.6439701,-97.2171625,Martin Luther King Jr. Sports Complex,32.629234695969814,-97.18446929246225,Baseball Field
4696,Kennedale,32.6439701,-97.2171625,Lotus Cafe,32.679973504692335,-97.1958965033187,Asian Restaurant
4697,Kennedale,32.6439701,-97.2171625,Tacos Oasis,32.631051685120255,-97.27026185413287,Mexican Restaurant
4698,Kennedale,32.6439701,-97.2171625,Cracker Barrel Old Country Store,32.67594039442165,-97.15038695549067,American Restaurant
4699,Kennedale,32.6439701,-97.2171625,Marble Slab Creamery,32.68037,-97.195677,Ice Cream Shop
4700,Kennedale,32.6439701,-97.2171625,Whiz-Q Stone,32.69648922252206,-97.23624511534385,Hardware Store
4701,Kennedale,32.6439701,-97.2171625,Jambo's BBQ Shack,32.579630527531286,-97.2443556726188,BBQ Joint
4702,Kennedale,32.6439701,-97.2171625,Madea's Down Home Cooking,32.63071211946627,-97.29687613395429,Southern / Soul Food Restaurant
4703,Kennedale,32.6439701,-97.2171625,Kroger,32.6827477,-97.1934668,Supermarket
4704,Kennedale,32.6439701,-97.2171625,Corky's Brick Oven Pizzaria,32.67140261510958,-97.2030783378286,Pizza Place
4705,Kennedale,32.6439701,-97.2171625,Whataburger,32.675937259699914,-97.19872002303703,Burger Joint
4706,Kennedale,32.6439701,-97.2171625,Whataburger,32.66074695722407,-97.28293105959892,Burger Joint
4707,Kennedale,32.6439701,-97.2171625,Tierra Verde Golf Club,32.626255966322276,-97.18583002244526,Golf Course
4708,Kennedale,32.6439701,-97.2171625,Istanbul Grill,32.6444746377615,-97.13413880098992,Middle Eastern Restaurant
4709,Kennedale,32.6439701,-97.2171625,QuikTrip,32.66237890699099,-97.28069505842433,Convenience Store
4710,Kennedale,32.6439701,-97.2171625,Petco,32.68257115349173,-97.1943179194192,Pet Store
4711,Kennedale,32.6439701,-97.2171625,Schlotzsky's,32.66078121437499,-97.27851776914977,Restaurant
4712,Kennedale,32.6439701,-97.2171625,Jay Jay	Cafe III,32.67647022553656,-97.19706713438539,Café
4713,Kennedale,32.6439701,-97.2171625,Schlotzsky's,32.676149815430435,-97.19693175224431,Restaurant
4714,Kennedale,32.6439701,-97.2171625,7-Eleven,32.707386561093784,-97.19171480280966,Convenience Store
4715,Kennedale,32.6439701,-97.2171625,McCullars Irish Pub and Grill,32.66916323778369,-97.20272903341129,Bar
4716,Kennedale,32.6439701,-97.2171625,SONIC Drive In,32.6573878,-97.1339201,Fast Food Restaurant
4717,Kennedale,32.6439701,-97.2171625,YMCA,32.629329353165076,-97.13727288260779,Gym
4718,Kennedale,32.6439701,-97.2171625,Walgreens,32.66066679463797,-97.26927459239965,Pharmacy
4719,Kennedale,32.6439701,-97.2171625,Mama Cuca's,32.610655609017435,-97.14203018473879,Mexican Restaurant
4720,Kennedale,32.6439701,-97.2171625,QuikTrip,32.67817214076683,-97.15003433413759,Convenience Store
4721,Kennedale,32.6439701,-97.2171625,Hobby Lobby,32.672522,-97.139288,Fabric Shop
4722,Kennedale,32.6439701,-97.2171625,Popcorn Stop,32.64180424810828,-97.1336386996505,Restaurant
4723,Kennedale,32.6439701,-97.2171625,7-Eleven,32.6770947,-97.1660245,Convenience Store
4724,Kennedale,32.6439701,-97.2171625,Wingstop,32.657576383254224,-97.27008662976938,Wings Joint
4725,Kennedale,32.6439701,-97.2171625,Braum's,32.66072508316634,-97.27165144302757,Ice Cream Shop
4726,Kennedale,32.6439701,-97.2171625,Dollar General,32.65895626185476,-97.26818077522015,Discount Store
4727,Kennedale,32.6439701,-97.2171625,Kroger,32.66060401937263,-97.13608869911468,Supermarket
4728,Kennedale,32.6439701,-97.2171625,SushiYaa,32.66031553777861,-97.13589694922686,Sushi Restaurant
4729,Kennedale,32.6439701,-97.2171625,Milennium Cuts,32.64195376349159,-97.28679158225138,Cosmetics Shop
4730,Kennedale,32.6439701,-97.2171625,CVS pharmacy,32.611141321404425,-97.14189552207213,Pharmacy
4731,Kennedale,32.6439701,-97.2171625,Denny's,32.660833894031924,-97.27620542049408,Diner
4732,Kennedale,32.6439701,-97.2171625,Two Tone Nails,32.64953066011814,-97.13529574707088,Nail Salon
4733,Kennedale,32.6439701,-97.2171625,Taco Casa,32.66341940278488,-97.28002892113226,Taco Place
4734,Kennedale,32.6439701,-97.2171625,Wimbledon Park,32.6610538176173,-97.14646787900152,Park
4735,Kennedale,32.6439701,-97.2171625,Bobby V's Sports Gallery Cafe,32.67638597867326,-97.1491194352317,Sports Bar
4736,Kennedale,32.6439701,-97.2171625,SONIC Drive In,32.6604217,-97.2716851,Fast Food Restaurant
4737,Kennedale,32.6439701,-97.2171625,Mansfield ISD Center for the Performing Arts,32.59481569952421,-97.15784028009497,Performing Arts Venue
4738,Kennedale,32.6439701,-97.2171625,Dollar Tree,32.650249615992024,-97.13668987359968,Discount Store
4739,Kennedale,32.6439701,-97.2171625,Luby's,32.66063,-97.272943,Comfort Food Restaurant
4740,Kennedale,32.6439701,-97.2171625,Rio Mambo,32.640553034262595,-97.13378210398336,Mexican Restaurant
4741,Kennedale,32.6439701,-97.2171625,Family Dollar,32.64931674022849,-97.28261266271532,Discount Store
4742,Kennedale,32.6439701,-97.2171625,Planet Fitness,32.659426,-97.268191,Gym / Fitness Center
4743,Kennedale,32.6439701,-97.2171625,Chicken Express,32.650933883875226,-97.134209671083,Fried Chicken Joint
4744,Kennedale,32.6439701,-97.2171625,"F.J. ""Red"" Kane Park",32.639123042356744,-97.13657653064722,Park
4745,Kennedale,32.6439701,-97.2171625,S.J. Stovall Park,32.64667667913984,-97.15497739665483,Park
4746,Kennedale,32.6439701,-97.2171625,CVS pharmacy,32.65870119809129,-97.16722061663626,Pharmacy
4747,Kennedale,32.6439701,-97.2171625,Whataburger,32.651309942594416,-97.13442452632535,Burger Joint
4748,Kennedale,32.6439701,-97.2171625,CVS pharmacy,32.6596789834166,-97.27027463065382,Pharmacy
4749,Kennedale,32.6439701,-97.2171625,RaceTrac,32.677224,-97.148855,Gas Station
4750,Kennedale,32.6439701,-97.2171625,Starbucks,32.66202,-97.27899,Coffee Shop
4751,Kennedale,32.6439701,-97.2171625,ALDI,32.65478757718437,-97.13298082351685,Grocery Store
4752,Kennedale,32.6439701,-97.2171625,Kohl's,32.65926,-97.134508,Department Store
4753,Kennedale,32.6439701,-97.2171625,Good Day Cafe,32.64398898090807,-97.13423875186302,Café
4754,Kennedale,32.6439701,-97.2171625,Jenny's Beauty Supply,32.68137543529136,-97.276580779773,Cosmetics Shop
4755,Kennedale,32.6439701,-97.2171625,Shipley Do-Nuts,32.660751,-97.27468,Donut Shop
4756,Kennedale,32.6439701,-97.2171625,Best Western Plus Fort Worth Forest Hill Inn & Suites,32.6593795901842,-97.27587058605422,Hotel
4757,Kennedale,32.6439701,-97.2171625,QuikTrip,32.65488282639792,-97.134156735433,Convenience Store
4758,Kennedale,32.6439701,-97.2171625,Captain D's,32.66038453143867,-97.27026700973516,Seafood Restaurant
4759,Kennedale,32.6439701,-97.2171625,Tommy's Oasis,32.61271392326799,-97.141497231666,Karaoke Bar
4760,Lakeside,28.1030791,-97.8611241,Smolik's Smokehouse,28.091576354475322,-97.82436585559164,BBQ Joint
4761,Lakeside,28.1030791,-97.8611241,Smolik's Smokehouse,28.111769507069557,-97.82025587617167,BBQ Joint
4762,Lakeside,28.1030791,-97.8611241,Vans Burger,28.096441221459575,-97.82045568774053,Burger Joint
4763,Lakeside,28.1030791,-97.8611241,Taqueria Vallarta 2,28.10518136117852,-97.82073770262433,Mexican Restaurant
4764,Lakeside,28.1030791,-97.8611241,Dollar General,28.087744933865455,-97.82193159522078,Discount Store
4765,Lakeside,28.1030791,-97.8611241,Pizza Hut,28.107867163417023,-97.82223880290985,Pizza Place
4766,Lakeside,28.1030791,-97.8611241,SUBWAY,28.11156883913791,-97.8188248609235,Sandwich Place
4767,Lakeside,28.1030791,-97.8611241,Family Dollar,28.090764334376487,-97.82272290483994,Discount Store
4768,Lakeside,28.1030791,-97.8611241,Taqueria El Puerto Mazatlan,28.094375656229044,-97.81521352622678,Mexican Restaurant
4769,Lakeside,28.1030791,-97.8611241,Dairy Queen,28.08859281311115,-97.82119793787939,Fast Food Restaurant
4770,Lakeside,28.1030791,-97.8611241,CVS pharmacy,28.093167,-97.82652,Pharmacy
4771,Lakeside,28.1030791,-97.8611241,VALERO CORNER STORE,28.099877732916482,-97.81984506794815,Convenience Store
4772,Lakeside,28.1030791,-97.8611241,Church's Chicken,28.088125879886764,-97.82057916594994,Fried Chicken Joint
4773,Lakeside,28.1030791,-97.8611241,SONIC Drive In,28.0891159645543,-97.82245606184,Fast Food Restaurant
4774,Lakeside,28.1030791,-97.8611241,Shell,28.09591340677984,-97.81963206769225,Gas Station
4775,Lakeside,28.1030791,-97.8611241,McDonald's,28.114715,-97.810481,Fast Food Restaurant
4776,Lakeside,28.1030791,-97.8611241,Shell,28.112359186433245,-97.81948392359487,Gas Station
4777,Lakeside,28.1030791,-97.8611241,SUBWAY / Texaco,28.111658218710915,-97.81897045844553,Sandwich Place
4778,Lakeside,28.1030791,-97.8611241,Lake Corpus Christi State Park,28.061980677171277,-97.87624969395144,Lake
4779,Lakeside,28.1030791,-97.8611241,Camp Zephyr,28.125257849506156,-97.92006265667555,Campground
4780,Lakeside,32.8220722,-97.4891544,Spring Creek Barbeque,32.81272745221092,-97.43584075302631,BBQ Joint
4781,Lakeside,32.8220722,-97.4891544,Chick-fil-A,32.8120147,-97.4305078,Fast Food Restaurant
4782,Lakeside,32.8220722,-97.4891544,Billy's Oak Acres BBQ,32.787430681755744,-97.4678087982288,BBQ Joint
4783,Lakeside,32.8220722,-97.4891544,Braum's,32.809920834598884,-97.42763250681166,Ice Cream Shop
4784,Lakeside,32.8220722,-97.4891544,Hobby Lobby,32.81503089875571,-97.42706239811707,Fabric Shop
4785,Lakeside,32.8220722,-97.4891544,LightCatcher Winery & Bistro,32.82261119684545,-97.51108308640967,Winery
4786,Lakeside,32.8220722,-97.4891544,Starbucks,32.810368,-97.43169,Coffee Shop
4787,Lakeside,32.8220722,-97.4891544,Boo-Ray’s of New Orleans,32.837486,-97.424736,Cajun / Creole Restaurant
4788,Lakeside,32.8220722,-97.4891544,Fort Worth Nature Center,32.84659263455897,-97.47541017921912,Park
4789,Lakeside,32.8220722,-97.4891544,Orange Leaf Frozen Yogurt,32.81594950374108,-97.41932180090633,Frozen Yogurt Shop
4790,Lakeside,32.8220722,-97.4891544,In-N-Out Burger,32.807197501778965,-97.4247155716193,Burger Joint
4791,Lakeside,32.8220722,-97.4891544,QuikTrip,32.76507918849432,-97.47854396052642,Convenience Store
4792,Lakeside,32.8220722,-97.4891544,Panera Bread,32.810384227991385,-97.43124380707741,Bakery
4793,Lakeside,32.8220722,-97.4891544,The Home Depot,32.812899,-97.41817,Hardware Store
4794,Lakeside,32.8220722,-97.4891544,The Point,32.78378975565636,-97.45355758510576,Bar
4795,Lakeside,32.8220722,-97.4891544,On The Border Mexican Grill & Cantina,32.80428475227575,-97.4282904267966,Mexican Restaurant
4796,Lakeside,32.8220722,-97.4891544,Rosa's Cafe & Tortilla Factory,32.81164643278427,-97.41902303497028,Mexican Restaurant
4797,Lakeside,32.8220722,-97.4891544,Firehouse Subs,32.815807,-97.418614,Sandwich Place
4798,Lakeside,32.8220722,-97.4891544,Kohl's,32.816344,-97.416774,Department Store
4799,Lakeside,32.8220722,-97.4891544,Ginger Brown's Old Tyme Restaurant & Bakery,32.811763003704755,-97.42299758933822,Diner
4800,Lakeside,32.8220722,-97.4891544,Chick-fil-A,32.7657322,-97.4757159,Fast Food Restaurant
4801,Lakeside,32.8220722,-97.4891544,Imponente Pizza & Pasta,32.808565,-97.4271388,Italian Restaurant
4802,Lakeside,32.8220722,-97.4891544,McAllister's Deli,32.81459080681303,-97.41352394666792,Deli / Bodega
4803,Lakeside,32.8220722,-97.4891544,Starbucks,32.759517004637324,-97.47957368700736,Coffee Shop
4804,Lakeside,32.8220722,-97.4891544,Taco Casa,32.76343837232639,-97.48355224502133,Mexican Restaurant
4805,Lakeside,32.8220722,-97.4891544,"Fun on The Run, Inc.",32.80143925384532,-97.41270215201814,Paintball Field
4806,Lakeside,32.8220722,-97.4891544,Dollar Tree,32.7633021897506,-97.48591197287662,Discount Store
4807,Lakeside,32.8220722,-97.4891544,QuikTrip,32.809129001081416,-97.42138901303458,Convenience Store
4808,Lakeside,32.8220722,-97.4891544,Taste of Asia,32.76622546006097,-97.47959273433992,Asian Restaurant
4809,Lakeside,32.8220722,-97.4891544,PetSmart,32.8149891,-97.4264545,Pet Store
4810,Lakeside,32.8220722,-97.4891544,Chipotle Mexican Grill,32.81027795685641,-97.43238790674593,Mexican Restaurant
4811,Lakeside,32.8220722,-97.4891544,Whataburger,32.80803520389708,-97.41630792617798,Burger Joint
4812,Lakeside,32.8220722,-97.4891544,Texas Civil War Museum,32.772561518577426,-97.47453178314059,History Museum
4813,Lakeside,32.8220722,-97.4891544,Happy Bowl,32.75961372577993,-97.45800183066154,Thai Restaurant
4814,Lakeside,32.8220722,-97.4891544,Chicken Express,32.76577252033493,-97.46987148292634,Fried Chicken Joint
4815,Lakeside,32.8220722,-97.4891544,Wingstop,32.7646972920002,-97.47937343638412,Wings Joint
4816,Lakeside,32.8220722,-97.4891544,Jason's Deli,32.804771,-97.426921,Restaurant
4817,Lakeside,32.8220722,-97.4891544,Ulta Beauty,32.8108741,-97.4282642,Cosmetics Shop
4818,Lakeside,32.8220722,-97.4891544,Dollar General,32.82626240826948,-97.48100140990182,Discount Store
4819,Lakeside,32.8220722,-97.4891544,Fort Worth NAS Commissary,32.779718088424694,-97.42572088768509,Grocery Store
4820,Lakeside,32.8220722,-97.4891544,Deluxe Nail salon,32.8146771668306,-97.42625135710425,Nail Salon
4821,Lakeside,32.8220722,-97.4891544,Augie's Sunset Cafe,32.87222775371952,-97.49707143562136,Bar
4822,Lakeside,32.8220722,-97.4891544,Cotton Patch Cafe,32.81091624401885,-97.41970092058187,American Restaurant
4823,Lakeside,32.8220722,-97.4891544,Bosses Pizza,32.806116858839346,-97.41533350956504,Pizza Place
4824,Lakeside,32.8220722,-97.4891544,Mexican Inn Cafe,32.81296683,-97.43652743,Mexican Restaurant
4825,Lakeside,32.8220722,-97.4891544,3 Parrots Taco Shop,32.865496,-97.426454,Taco Place
4826,Lakeside,32.8220722,-97.4891544,Target,32.8140997168224,-97.42941138560735,Big Box Store
4827,Lakeside,32.8220722,-97.4891544,Dollar General,32.815058,-97.43629399999999,Discount Store
4828,Lakeside,32.8220722,-97.4891544,NAS JRB Base Exchange,32.77815490383894,-97.42426839104604,Department Store
4829,Lakeside,32.8220722,-97.4891544,Starplex Cinemas Lake Worth Movies 14,32.80371247012351,-97.42983742763515,Movie Theater
4830,Lakeside,32.8220722,-97.4891544,Bath & Body Works,32.815520000673615,-97.41429878312049,Cosmetics Shop
4831,Lakeside,32.8220722,-97.4891544,Bangkok House,32.75823800498214,-97.45136996144075,Thai Restaurant
4832,Lakeside,32.8220722,-97.4891544,Lowe's Home Improvement,32.8074972,-97.4283816,Hardware Store
4833,Lakeside,32.8220722,-97.4891544,Northwest YMCA,32.830658986948826,-97.42421416732276,Gym / Fitness Center
4834,Lakeside,32.8220722,-97.4891544,Jobo's Hamburger Grill,32.81237532227337,-97.42945547754883,Burger Joint
4835,Lakeside,32.8220722,-97.4891544,Walgreens,32.8101767540127,-97.42048846881517,Pharmacy
4836,Lakeside,32.8220722,-97.4891544,ULTA Beauty,32.81324839380024,-97.42989397829152,Cosmetics Shop
4837,Lakeside,32.8220722,-97.4891544,IHOP,32.80569387966415,-97.42672367052567,Breakfast Spot
4838,Lakeside,32.8220722,-97.4891544,Staples,32.809311,-97.423284,Paper / Office Supplies Store
4839,Lakeside,32.8220722,-97.4891544,Ross Dress for Less,32.81457068553532,-97.42773986891959,Clothing Store
4840,Lakeside,32.8220722,-97.4891544,7-Eleven,32.7587540170694,-97.4916913768175,Convenience Store
4841,Lakeside,32.8220722,-97.4891544,Game On Arena Sports,32.75516762790986,-97.48237570371185,Soccer Stadium
4842,Lakeside,32.8220722,-97.4891544,The Home Depot,32.75891293095204,-97.48162603378296,Hardware Store
4843,Lakeside,32.8220722,-97.4891544,Oishii Sushi & Japanese Steakhouse,32.81139698081036,-97.42154464670669,Sushi Restaurant
4844,Lakeside,32.8220722,-97.4891544,Albertsons,32.8119552,-97.4224068,Grocery Store
4845,Lakeside,32.8220722,-97.4891544,Chicken Express,32.81365701310565,-97.43791624013095,Fried Chicken Joint
4846,Lakeside,32.8220722,-97.4891544,Cheddar's Scratch Kitchen,32.80172797362664,-97.43308277193034,American Restaurant
4847,Lakeside,32.8220722,-97.4891544,Taco Bell,32.80986580982419,-97.4252797974058,Fast Food Restaurant
4848,Lakeside,32.8220722,-97.4891544,Texas Movie Bistro,32.812979404150376,-97.41935390832505,Multiplex
4849,Lakeside,32.8220722,-97.4891544,Veterans Park,32.76462639494008,-97.47306918442871,Park
4850,Lakeside,32.8220722,-97.4891544,Five Below,32.81468694556242,-97.42919965486561,Discount Store
4851,Lakeside,32.8220722,-97.4891544,Alba's Restaurant & Bar,32.823441642925616,-97.42031276180893,Italian Restaurant
4852,Lakeside,32.8220722,-97.4891544,SONIC Drive In,32.8097665443708,-97.424968779087,Fast Food Restaurant
4853,Lakeside,32.8220722,-97.4891544,Jimmy John's,32.810460635213865,-97.43235496949582,Sandwich Place
4854,Lakeside,32.8220722,-97.4891544,Bed Bath & Beyond,32.8158306,-97.4148507,Furniture / Home Store
4855,Lakeside,32.8220722,-97.4891544,CiCi's Pizza,32.76587748231937,-97.47969388961792,Pizza Place
4856,Lakeside,32.8220722,-97.4891544,GNC,32.81135059954875,-97.42172475468031,Supplement Shop
4857,Lakeside,32.8220722,-97.4891544,Great Clips,32.812281211249626,-97.41965733468533,Salon / Barbershop
4858,Lakeside,32.8220722,-97.4891544,Murphy USA,32.76445766395614,-97.4818032580903,Gas Station
4859,Lakeside,32.8220722,-97.4891544,Starbucks,32.81409439025588,-97.42938906153638,Coffee Shop
4860,Lakeside,32.8220722,-97.4891544,Michaels,32.814179110636786,-97.42888161485992,Arts & Crafts Store
4861,Lakeside,32.8220722,-97.4891544,"Joe's Pizza, Pasta & Subs",32.82633439020532,-97.48016428185076,Pizza Place
4862,Lakeside,32.8220722,-97.4891544,Buffalo Wild Wings,32.80593729427386,-97.42501840756631,Wings Joint
4863,Lakeside,32.8220722,-97.4891544,RaceTrac,32.803687,-97.412911,Gas Station
4864,Lakeside,32.8220722,-97.4891544,Sonic Drive-In,32.7634878945987,-97.4840893634473,Fast Food Restaurant
4865,Lakeside,32.8220722,-97.4891544,7-Eleven,32.8367538,-97.4245996,Convenience Store
4866,Lakeside,32.8220722,-97.4891544,Chili's Grill & Bar,32.764296865903916,-97.47849665196053,Tex-Mex Restaurant
4867,Lakeside,32.8220722,-97.4891544,Jimmy John's,32.766027,-97.478572,Sandwich Place
4868,Lakeside,32.8220722,-97.4891544,Dollar General,32.866222,-97.426647,Discount Store
4869,Lakeside,32.8220722,-97.4891544,Russell Feed & Supply,32.80187138750868,-97.40883841387574,Pet Store
4870,Lakeside,32.8220722,-97.4891544,Subway,32.764459590864185,-97.47994457853225,Sandwich Place
4871,Lakeside,32.8220722,-97.4891544,Soda Springs Bar-B-Q,32.76636715963507,-97.4670805211733,BBQ Joint
4872,Lakeside,32.8220722,-97.4891544,Joe's Pasta -n- Pizza,32.763753987771366,-97.48087547768645,Italian Restaurant
4873,Lakeside,32.8220722,-97.4891544,Goodwill,32.81518810598626,-97.43330621201672,Thrift / Vintage Store
4874,Lakeside,32.8220722,-97.4891544,McDonald's,32.76257771209384,-97.48305201530457,Fast Food Restaurant
4875,Lakeside,32.8220722,-97.4891544,Lane Bryant,32.81594588537942,-97.41597597055227,Women's Store
4876,Lakeside,32.8220722,-97.4891544,Dollar General,32.760046399040924,-97.45780975302104,Discount Store
4877,Lakeside,32.8220722,-97.4891544,Taco Bell,32.76221471666507,-97.4828818426803,Fast Food Restaurant
4878,Lakeside,32.8220722,-97.4891544,Baskin Robbins-Dunkin' Donuts,32.761654,-97.484435,Dessert Shop
4879,Lakeside,32.8220722,-97.4891544,Albertsons,32.76700745070859,-97.47930952909883,Grocery Store
4880,Lake Worth,32.8128731,-97.4305221,Chick-fil-A,32.8120147,-97.4305078,Fast Food Restaurant
4881,Lake Worth,32.8128731,-97.4305221,Braum's,32.809920834598884,-97.42763250681166,Ice Cream Shop
4882,Lake Worth,32.8128731,-97.4305221,Hobby Lobby,32.81503089875571,-97.42706239811707,Fabric Shop
4883,Lake Worth,32.8128731,-97.4305221,Spring Creek Barbeque,32.81272745221092,-97.43584075302631,BBQ Joint
4884,Lake Worth,32.8128731,-97.4305221,Orange Leaf Frozen Yogurt,32.81594950374108,-97.41932180090633,Frozen Yogurt Shop
4885,Lake Worth,32.8128731,-97.4305221,Starbucks,32.810368,-97.43169,Coffee Shop
4886,Lake Worth,32.8128731,-97.4305221,In-N-Out Burger,32.807197501778965,-97.4247155716193,Burger Joint
4887,Lake Worth,32.8128731,-97.4305221,The Home Depot,32.812899,-97.41817,Hardware Store
4888,Lake Worth,32.8128731,-97.4305221,Rosa's Cafe & Tortilla Factory,32.81164643278427,-97.41902303497028,Mexican Restaurant
4889,Lake Worth,32.8128731,-97.4305221,Panera Bread,32.810384227991385,-97.43124380707741,Bakery
4890,Lake Worth,32.8128731,-97.4305221,Firehouse Subs,32.815807,-97.418614,Sandwich Place
4891,Lake Worth,32.8128731,-97.4305221,Kohl's,32.816344,-97.416774,Department Store
4892,Lake Worth,32.8128731,-97.4305221,Ginger Brown's Old Tyme Restaurant & Bakery,32.811763003704755,-97.42299758933822,Diner
